date,high,low,opening_price,closing_price,volume
05-02-14 0:00,7.1,7,7.1,7,681000
04-02-14 0:00,7.2,6.9,6.9,7.1,1165500
03-02-14 0:00,7,6.8,6.9,6.8,297500
02-02-14 0:00,7,6.8,6.9,6.8,309500
30-01-14 0:00,7,6.8,7,6.9,598500
29-01-14 0:00,7,6.7,6.9,6.9,431500
28-01-14 0:00,6.9,6.8,6.8,6.8,376500
27-01-14 0:00,7,6.7,6.9,6.8,819500
26-01-14 0:00,7.4,6.9,7.1,7,1082500
23-01-14 0:00,7.1,6.5,6.5,6.9,1677000
22-01-14 0:00,6.6,6.3,6.3,6.5,1639500
21-01-14 0:00,6.4,6.2,6.2,6.3,329000
20-01-14 0:00,6.3,6.2,6.2,6.2,378500
19-01-14 0:00,6.3,6.1,6.2,6.2,498500
16-01-14 0:00,6.2,6.1,6.1,6.1,208000
15-01-14 0:00,6.1,6,6.1,6,248000
13-01-14 0:00,6.1,6,6.1,6,141000
12-01-14 0:00,6.2,6,6,6,200000
09-01-14 0:00,6.1,6,6.1,6,262500
08-01-14 0:00,6.1,6,6,6,74000
07-01-14 0:00,6.1,5.9,6,6,206500
06-01-14 0:00,6.1,6,6,6,121000
02-01-14 0:00,6.1,6,6,6,126000
01-01-14 0:00,6.2,6,6,6.1,96000
31-12-15 0:00,4.3,4.2,4.3,4.3,87878
30-12-15 0:00,4.3,4.2,4.3,4.3,240322
29-12-15 0:00,4.3,4.2,4.2,4.2,260942
28-12-15 0:00,4.3,4.2,4.2,4.3,131964
27-12-15 0:00,4.3,4.2,4.3,4.2,338070
24-12-15 0:00,4.3,4.2,4.2,4.3,205031
23-12-15 0:00,4.3,4.2,4.3,4.2,292095
22-12-15 0:00,4.3,4.2,4.3,4.3,114702
21-12-15 0:00,4.4,4.2,4.2,4.4,326512
20-12-15 0:00,4.3,4.2,4.2,4.3,333055
17-12-15 0:00,4.3,4.2,4.2,4.3,63106
15-12-15 0:00,4.3,4.2,4.3,4.3,139886
14-12-15 0:00,4.4,4.2,4.2,4.3,252485
13-12-15 0:00,4.3,4.2,4.3,4.2,326444
10-12-15 0:00,4.4,4.2,4.3,4.3,421361
09-12-15 0:00,4.4,4.3,4.3,4.3,110232
08-12-15 0:00,4.4,4.3,4.3,4.3,302109
07-12-15 0:00,4.4,4.2,4.3,4.3,350751
06-12-15 0:00,4.4,4.3,4.3,4.3,158510
03-12-15 0:00,4.4,4.3,4.3,4.3,66340
02-12-15 0:00,4.4,4.3,4.4,4.3,437832
01-12-15 0:00,4.4,4.3,4.3,4.3,52165
30-11-15 0:00,4.4,4.3,4.3,4.3,206191
29-11-15 0:00,4.4,4.3,4.3,4.4,148256
26-11-15 0:00,4.5,4.3,4.4,4.4,65858
25-11-15 0:00,4.4,4.3,4.3,4.3,27013
24-11-15 0:00,4.5,4.3,4.4,4.4,72368
23-11-15 0:00,4.5,4.3,4.4,4.4,138901
22-11-15 0:00,4.4,4.3,4.4,4.4,298414
19-11-15 0:00,4.4,4.3,4.3,4.4,164159
18-11-15 0:00,4.4,4.2,4.2,4.3,35584
17-11-15 0:00,4.3,4.2,4.3,4.3,142890
16-11-15 0:00,4.3,4.1,4.1,4.3,103370
15-11-15 0:00,4.3,4.1,4.3,4.2,135426
12-11-15 0:00,4.3,4,4.3,4.2,699188
11-11-15 0:00,4.4,4.2,4.4,4.3,367861
10-11-15 0:00,4.5,4.3,4.4,4.3,189059
09-11-15 0:00,4.5,4.4,4.4,4.4,316843
08-11-15 0:00,4.5,4.4,4.4,4.4,214183
05-11-15 0:00,4.6,4.4,4.5,4.4,184754
04-11-15 0:00,4.6,4.4,4.5,4.5,92126
03-11-15 0:00,4.6,4.5,4.5,4.5,252430
02-11-15 0:00,4.5,4.4,4.4,4.5,423972
01-11-15 0:00,4.6,4.4,4.5,4.4,148397
29-10-15 0:00,4.6,4.5,4.5,4.5,211150
28-10-15 0:00,4.6,4.4,4.5,4.5,167106
27-10-15 0:00,4.6,4.5,4.5,4.5,170181
26-10-15 0:00,4.6,4.5,4.5,4.5,96873
25-10-15 0:00,4.6,4.5,4.5,4.5,212745
21-10-15 0:00,4.7,4.5,4.5,4.6,273348
20-10-15 0:00,4.6,4.5,4.5,4.6,151516
19-10-15 0:00,4.7,4.5,4.5,4.6,264737
18-10-15 0:00,4.7,4.5,4.7,4.5,533682
15-10-15 0:00,4.8,4.6,4.7,4.7,446809
14-10-15 0:00,4.8,4.7,4.8,4.7,133572
13-10-15 0:00,5,4.7,4.9,4.8,718469
12-10-15 0:00,4.9,4.8,4.8,4.9,414197
11-10-15 0:00,4.9,4.7,4.9,4.8,925775
08-10-15 0:00,4.9,4.7,4.8,4.8,412976
07-10-15 0:00,4.9,4.6,4.7,4.8,1401503
06-10-15 0:00,4.7,4.5,4.5,4.6,335512
05-10-15 0:00,4.6,4.5,4.6,4.6,315093
04-10-15 0:00,4.8,4.6,4.7,4.7,355286
01-10-15 0:00,4.7,4.5,4.6,4.7,385643
30-09-15 0:00,4.6,4.5,4.5,4.6,72901
29-09-15 0:00,4.6,4.5,4.5,4.5,57050
28-09-15 0:00,4.6,4.5,4.5,4.5,217128
22-09-15 0:00,4.6,4.5,4.6,4.5,453650
21-09-15 0:00,4.6,4.5,4.6,4.5,207185
20-09-15 0:00,4.7,4.5,4.5,4.6,112561
17-09-15 0:00,4.6,4.5,4.5,4.6,72735
16-09-15 0:00,4.6,4.5,4.5,4.6,225086
15-09-15 0:00,4.7,4.5,4.6,4.6,109573
14-09-15 0:00,4.6,4.5,4.5,4.5,197107
13-09-15 0:00,4.6,4.5,4.5,4.5,47198
10-09-15 0:00,4.7,4.5,4.6,4.5,205425
09-09-15 0:00,4.8,4.6,4.6,4.6,140672
08-09-15 0:00,4.7,4.5,4.6,4.6,799912
07-09-15 0:00,4.6,4.4,4.4,4.5,298410
06-09-15 0:00,4.5,4.1,4.1,4.5,400873
03-09-15 0:00,0,0,0,4.9,0
02-09-15 0:00,5,4.9,4.9,4.9,199972
01-09-15 0:00,5,4.9,5,4.9,132161
31-08-15 0:00,5,4.9,5,5,157729
30-08-15 0:00,5.1,4.9,5,5,236770
27-08-15 0:00,5,4.9,5,5,224723
26-08-15 0:00,5,4.8,4.8,4.9,72982
25-08-15 0:00,5,4.9,5,4.9,225964
24-08-15 0:00,5,4.9,4.9,4.9,169710
23-08-15 0:00,5,4.8,4.8,4.9,134321
20-08-15 0:00,5,4.8,4.9,4.9,217741
19-08-15 0:00,5,4.8,4.9,4.9,253721
18-08-15 0:00,5,4.9,5,4.9,557025
17-08-15 0:00,5.2,4.9,5.2,5,785091
16-08-15 0:00,5.5,5.1,5.5,5.1,780893
13-08-15 0:00,5.4,5.3,5.3,5.3,154954
12-08-15 0:00,5.4,5.2,5.2,5.3,147959
11-08-15 0:00,5.3,5.1,5.2,5.2,326060
10-08-15 0:00,5.4,5.2,5.2,5.3,382690
09-08-15 0:00,5.5,5.2,5.5,5.3,170561
06-08-15 0:00,5.5,5.3,5.4,5.4,302051
05-08-15 0:00,5.6,5.4,5.6,5.5,311800
04-08-15 0:00,5.7,5.5,5.5,5.6,672774
03-08-15 0:00,5.7,5.5,5.6,5.6,414591
02-08-15 0:00,5.7,5.3,5.4,5.6,623507
30-07-15 0:00,5.5,5.3,5.3,5.4,391674
29-07-15 0:00,5.5,5.2,5.3,5.4,1310802
28-07-15 0:00,5.4,5.2,5.2,5.3,486410
27-07-15 0:00,5.3,5.1,5.2,5.2,216980
26-07-15 0:00,5.2,5.1,5.1,5.2,183419
23-07-15 0:00,5.1,5,5,5.1,209254
22-07-15 0:00,5.2,5,5.1,5.1,156422
21-07-15 0:00,5.3,5.1,5.2,5.1,124211
14-07-15 0:00,5.3,5,5,5.2,529626
13-07-15 0:00,5.2,5,5.1,5.1,693171
12-07-15 0:00,5.1,4.9,4.9,5.1,624715
09-07-15 0:00,4.9,4.8,4.8,4.9,82785
08-07-15 0:00,4.9,4.8,4.9,4.9,122276
07-07-15 0:00,4.9,4.8,4.8,4.9,53852
06-07-15 0:00,4.9,4.8,4.8,4.8,45529
05-07-15 0:00,4.9,4.7,4.7,4.9,189133
02-07-15 0:00,4.8,4.7,4.8,4.8,77892
30-06-15 0:00,4.8,4.7,4.7,4.8,295061
29-06-15 0:00,4.8,4.7,4.7,4.8,282954
28-06-15 0:00,4.8,4.7,4.8,4.7,333763
25-06-15 0:00,4.8,4.7,4.7,4.7,33744
24-06-15 0:00,4.8,4.7,4.7,4.7,62727
23-06-15 0:00,4.8,4.7,4.7,4.7,94462
22-06-15 0:00,4.9,4.7,4.7,4.7,91091
21-06-15 0:00,4.9,4.7,4.7,4.8,28959
18-06-15 0:00,4.9,4.7,4.7,4.8,93459
17-06-15 0:00,4.9,4.7,4.7,4.8,53105
16-06-15 0:00,4.9,4.7,4.8,4.7,35915
15-06-15 0:00,4.9,4.7,4.8,4.8,159330
14-06-15 0:00,4.9,4.8,4.9,4.8,146116
11-06-15 0:00,5,4.8,4.8,4.9,333593
10-06-15 0:00,4.9,4.7,4.8,4.8,364390
09-06-15 0:00,4.9,4.7,4.8,4.7,242076
08-06-15 0:00,4.8,4.7,4.7,4.7,137552
07-06-15 0:00,4.8,4.7,4.8,4.7,55117
04-06-15 0:00,4.9,4.7,4.9,4.7,54952
02-06-15 0:00,4.9,4.7,4.7,4.9,408494
01-06-15 0:00,4.8,4.7,4.7,4.8,470540
31-05-15 0:00,4.8,4.7,4.7,4.7,93270
28-05-15 0:00,4.9,4.7,4.9,4.7,402056
27-05-15 0:00,5,4.8,4.8,4.9,283485
26-05-15 0:00,5,4.8,4.8,4.9,430948
25-05-15 0:00,4.8,4.7,4.7,4.8,211499
24-05-15 0:00,4.9,4.7,4.7,4.8,15845
21-05-15 0:00,4.9,4.7,4.7,4.8,259899
20-05-15 0:00,4.9,4.7,4.7,4.8,121724
19-05-15 0:00,4.9,4.7,4.8,4.8,133941
18-05-15 0:00,4.8,4.5,4.5,4.8,80314
17-05-15 0:00,4.8,4.5,4.6,4.6,131944
14-05-15 0:00,4.9,4.6,4.9,4.7,147879
13-05-15 0:00,5.2,4.6,5,4.9,207865
12-05-15 0:00,5.2,4.9,4.9,5,584965
11-05-15 0:00,4.8,4.5,4.5,4.8,269914
10-05-15 0:00,4.6,4.2,4.3,4.6,386695
07-05-15 0:00,4.3,4.1,4.1,4.2,93995
06-05-15 0:00,4.1,4,4,4.1,28108
05-05-15 0:00,4.2,4,4.2,4.1,42812
04-05-15 0:00,4.1,4,4.1,4.1,38460
30-04-15 0:00,4.2,4.1,4.1,4.2,80682
29-04-15 0:00,4.2,4.1,4.2,4.1,37007
27-04-15 0:00,4.2,4.1,4.1,4.1,593554
26-04-15 0:00,4.2,4.1,4.2,4.2,30710
23-04-15 0:00,4.2,4.1,4.1,4.1,80119
22-04-15 0:00,4.3,4.1,4.1,4.1,58222
21-04-15 0:00,4.2,4.1,4.1,4.2,54166
20-04-15 0:00,4.2,4.1,4.1,4.1,35879
19-04-15 0:00,4.3,4.1,4.1,4.2,55101
16-04-15 0:00,4.3,4.1,4.2,4.1,52906
15-04-15 0:00,4.2,4.1,4.1,4.2,51600
13-04-15 0:00,4.2,4,4,4.1,32863
12-04-15 0:00,4.3,4.1,4.1,4.1,19511
09-04-15 0:00,4.3,4.1,4.3,4.1,283615
08-04-15 0:00,4.5,4.3,4.3,4.3,77769
07-04-15 0:00,4.4,4.3,4.3,4.3,83382
06-04-15 0:00,4.5,4.3,4.5,4.5,27386
05-04-15 0:00,4.6,4.3,4.6,4.5,37355
02-04-15 0:00,4.6,4.5,4.5,4.6,91511
01-04-15 0:00,4.6,4.5,4.5,4.6,46311
31-03-15 0:00,4.6,4.5,4.6,4.5,25273
30-03-15 0:00,4.7,4.5,4.6,4.6,141667
29-03-15 0:00,4.7,4.6,4.6,4.6,98489
25-03-15 0:00,4.7,4.6,4.7,4.6,34158
24-03-15 0:00,4.8,4.7,4.7,4.8,53221
23-03-15 0:00,4.9,4.6,4.8,4.6,236203
22-03-15 0:00,4.9,4.7,4.7,4.8,29755
19-03-15 0:00,4.9,4.6,4.6,4.8,47934
18-03-15 0:00,4.8,4.7,4.7,4.7,49955
16-03-15 0:00,4.8,4.6,4.6,4.7,6694
15-03-15 0:00,4.8,4.7,4.8,4.7,21679
12-03-15 0:00,4.8,4.6,4.6,4.7,49733
11-03-15 0:00,4.8,4.8,4.8,4.8,62504
10-03-15 0:00,4.9,4.8,4.8,4.8,70304
09-03-15 0:00,4.9,4.8,4.8,4.8,33055
08-03-15 0:00,4.9,4.8,4.8,4.9,7937
05-03-15 0:00,4.9,4.8,4.9,4.8,181417
04-03-15 0:00,5,4.9,5,5,145248
03-03-15 0:00,5,4.9,4.9,4.9,26163
02-03-15 0:00,5,4.9,4.9,5,95485
01-03-15 0:00,5,4.9,5,5,51957
26-02-15 0:00,5,4.9,4.9,5,38653
25-02-15 0:00,5,4.9,5,5,100346
24-02-15 0:00,5,4.9,4.9,5,109090
23-02-15 0:00,5,4.9,5,4.9,94050
22-02-15 0:00,5,4.9,5,5,68580
19-02-15 0:00,5.1,4.9,4.9,5.1,162044
18-02-15 0:00,5.1,5,5,5,132968
17-02-15 0:00,5.1,5,5,5,88870
16-02-15 0:00,5.1,5,5,5,83642
15-02-15 0:00,5.1,5,5,5,81620
12-02-15 0:00,5.1,4.9,5,5,59240
11-02-15 0:00,5.1,4.9,5,5,102914
10-02-15 0:00,5.1,5,5,5,69826
09-02-15 0:00,5.1,4.9,5,5,63800
08-02-15 0:00,5.1,5,5,5,142314
05-02-15 0:00,5.1,5,5,5.1,80424
04-02-15 0:00,5.2,5,5.1,5.1,148262
03-02-15 0:00,5.2,4.9,4.9,5.1,214820
02-02-15 0:00,5,4.9,4.9,5,112541
01-02-15 0:00,5,4.8,5,5,78515
29-01-15 0:00,5.1,5,5.1,5.1,32330
28-01-15 0:00,5.2,5.1,5.1,5.1,63154
27-01-15 0:00,5.1,5,5,5.1,142284
26-01-15 0:00,5.1,4.9,5,5,38128
25-01-15 0:00,5.1,5,5.1,5,22283
22-01-15 0:00,5.2,5.1,5.1,5.1,19805
21-01-15 0:00,5.2,5.1,5.1,5.1,73675
20-01-15 0:00,5.2,5.1,5.1,5.1,20924
19-01-15 0:00,5.3,5.1,5.1,5.2,242408
18-01-15 0:00,5.2,5.1,5.2,5.1,61432
15-01-15 0:00,5.3,5.1,5.1,5.2,284893
14-01-15 0:00,5.3,5.1,5.2,5.2,113400
13-01-15 0:00,5.2,5.1,5.1,5.1,86072
12-01-15 0:00,5.2,5.1,5.1,5.1,34650
11-01-15 0:00,5.2,5.1,5.1,5.2,64717
08-01-15 0:00,5.3,5,5.1,5.2,103256
07-01-15 0:00,5.2,5.1,5.1,5.2,98861
06-01-15 0:00,5.3,5.1,5.2,5.2,78987
05-01-15 0:00,5.2,5.1,5.1,5.1,26123
01-01-15 0:00,5.3,5.1,5.1,5.3,91470
29-12-16 0:00,6.2,5.8,6.2,5.9,4427760
28-12-16 0:00,6.4,6,6.1,6.2,6503967
27-12-16 0:00,5.9,5.4,5.4,5.9,5650124
26-12-16 0:00,5.4,5.2,5.2,5.4,1966696
22-12-16 0:00,5.3,5.1,5.1,5.2,1857034
21-12-16 0:00,5.2,5,5.1,5.1,717816
20-12-16 0:00,5.2,5.1,5.2,5.1,350574
19-12-16 0:00,5.2,5.1,5.1,5.2,409041
18-12-16 0:00,5.2,5.1,5.1,5.1,93545
15-12-16 0:00,5.2,5,5.1,5.2,336494
14-12-16 0:00,5.2,5,5.1,5.1,123144
12-12-16 0:00,5.1,5,5.1,5,174948
11-12-16 0:00,5.2,5.1,5.1,5.1,497151
08-12-16 0:00,5.2,5.1,5.1,5.1,419617
07-12-16 0:00,5.1,5.1,5.1,5.1,208813
06-12-16 0:00,5.2,5,5.1,5.1,147934
05-12-16 0:00,5.2,5,5.1,5.1,325055
04-12-16 0:00,5.2,5.1,5.1,5.1,182063
01-12-16 0:00,5.2,5.1,5.1,5.2,508174
30-11-16 0:00,5.3,5.1,5.2,5.2,989640
29-11-16 0:00,5.3,5.1,5.2,5.2,856370
28-11-16 0:00,5.3,5.1,5.2,5.1,607994
27-11-16 0:00,5.5,5.2,5.3,5.3,1284461
24-11-16 0:00,5.4,5,5,5.3,2663318
23-11-16 0:00,5,4.9,5,5,274094
22-11-16 0:00,5,4.9,4.9,4.9,157736
21-11-16 0:00,5,4.9,4.9,4.9,287062
20-11-16 0:00,5,4.9,5,5,379500
17-11-16 0:00,5,4.9,4.9,4.9,165336
16-11-16 0:00,5,4.9,5,4.9,377365
15-11-16 0:00,5,4.9,4.9,5,98514
14-11-16 0:00,5,4.9,4.9,4.9,219717
13-11-16 0:00,5,4.9,5,4.9,206449
10-11-16 0:00,5,4.9,4.9,5,80812
09-11-16 0:00,5,4.9,5,4.9,199382
08-11-16 0:00,5,4.9,5,5,275129
07-11-16 0:00,5,4.9,5,5,349086
06-11-16 0:00,5,4.9,5,5,606498
03-11-16 0:00,5.1,4.9,4.9,4.9,526078
02-11-16 0:00,5,4.8,4.8,4.9,594103
01-11-16 0:00,4.9,4.8,4.8,4.8,39547
31-10-16 0:00,4.9,4.8,4.8,4.8,46870
30-10-16 0:00,4.9,4.8,4.9,4.8,322982
27-10-16 0:00,4.9,4.9,4.9,4.9,126603
26-10-16 0:00,4.9,4.9,4.9,4.9,103915
25-10-16 0:00,5,4.9,4.9,4.9,235100
24-10-16 0:00,5,4.9,4.9,4.9,86498
23-10-16 0:00,5,4.9,5,5,303739
20-10-16 0:00,5,4.9,4.9,5,135501
19-10-16 0:00,5,4.9,4.9,5,782478
18-10-16 0:00,5,4.9,4.9,4.9,331953
17-10-16 0:00,5,4.9,4.9,4.9,77067
16-10-16 0:00,5,4.8,4.8,4.9,358379
13-10-16 0:00,4.9,4.8,4.8,4.8,73391
10-10-16 0:00,4.9,4.8,4.8,4.9,378571
09-10-16 0:00,4.9,4.8,4.9,4.9,183589
06-10-16 0:00,5,4.9,5,4.9,165719
05-10-16 0:00,5,4.9,4.9,5,603040
04-10-16 0:00,4.9,4.8,4.8,4.9,433321
03-10-16 0:00,5,4.8,4.9,4.8,201416
02-10-16 0:00,5,4.9,4.9,4.9,84217
29-09-16 0:00,5,4.9,4.9,4.9,70199
28-09-16 0:00,5.1,4.9,5.1,5,243761
27-09-16 0:00,5.1,4.9,4.9,5,1041695
26-09-16 0:00,5,4.8,4.9,4.9,752868
25-09-16 0:00,5,4.8,4.8,4.9,1030692
24-09-16 0:00,4.9,4.6,4.6,4.8,1840721
22-09-16 0:00,4.7,4.5,4.6,4.6,488058
21-09-16 0:00,4.6,4.5,4.5,4.6,649843
20-09-16 0:00,4.5,4.4,4.5,4.5,191255
19-09-16 0:00,4.5,4.4,4.4,4.5,53916
18-09-16 0:00,4.5,4.4,4.5,4.4,347672
08-09-16 0:00,4.5,4.4,4.4,4.4,89211
07-09-16 0:00,4.5,4.3,4.4,4.4,472816
06-09-16 0:00,0,0,0,4.5,0
05-09-16 0:00,4.7,4.5,4.6,4.5,281468
04-09-16 0:00,4.7,4.6,4.7,4.6,104560
01-09-16 0:00,4.7,4.6,4.7,4.6,189505
31-08-16 0:00,4.8,4.6,4.7,4.7,1589818
30-08-16 0:00,4.8,4.6,4.7,4.7,740979
29-08-16 0:00,4.8,4.6,4.7,4.7,366868
28-08-16 0:00,4.7,4.6,4.7,4.7,157172
24-08-16 0:00,4.8,4.6,4.7,4.7,571002
23-08-16 0:00,4.8,4.6,4.7,4.7,529090
22-08-16 0:00,4.7,4.6,4.6,4.7,727561
21-08-16 0:00,4.7,4.6,4.6,4.7,174120
18-08-16 0:00,4.7,4.6,4.7,4.7,522649
17-08-16 0:00,4.8,4.7,4.8,4.7,301661
16-08-16 0:00,5.1,4.5,5.1,4.8,2321451
14-08-16 0:00,5.3,5.1,5.3,5.1,261120
11-08-16 0:00,5.3,5.1,5.2,5.3,397738
10-08-16 0:00,5.3,5.1,5.2,5.2,805226
09-08-16 0:00,5.2,5,5.1,5.2,501361
08-08-16 0:00,5.3,5,5.3,5.1,686690
07-08-16 0:00,5.2,5.1,5.2,5.1,132060
04-08-16 0:00,5.3,5.1,5.1,5.3,446193
03-08-16 0:00,5.2,5.1,5.1,5.1,69092
02-08-16 0:00,5.2,5.1,5.1,5.1,230625
01-08-16 0:00,5.2,5,5,5.2,687560
31-07-16 0:00,5.1,5,5,5,130198
28-07-16 0:00,5.1,5,5,5,828465
27-07-16 0:00,5.1,5,5,5.1,363476
26-07-16 0:00,5.2,4.9,5,5,449629
25-07-16 0:00,5.1,4.9,5,5,501236
24-07-16 0:00,5.2,5,5.1,5,761363
21-07-16 0:00,5.3,5.2,5.2,5.2,168726
20-07-16 0:00,5.4,5.2,5.3,5.3,524914
19-07-16 0:00,5.4,5.3,5.4,5.3,355206
18-07-16 0:00,5.5,5.3,5.4,5.5,474863
17-07-16 0:00,5.6,5.3,5.6,5.4,1437217
16-07-16 0:00,5.7,5.5,5.6,5.7,1440730
14-07-16 0:00,5.7,5.5,5.5,5.6,1421859
13-07-16 0:00,5.5,5.2,5.4,5.4,909341
12-07-16 0:00,5.7,5.2,5.2,5.6,2324984
11-07-16 0:00,5.3,4.8,4.9,5.3,1807300
10-07-16 0:00,4.9,4.8,4.9,4.9,425205
30-06-16 0:00,5,4.8,4.9,5,838301
29-06-16 0:00,4.9,4.8,4.8,4.8,236805
28-06-16 0:00,4.9,4.8,4.8,4.8,59486
27-06-16 0:00,4.9,4.8,4.8,4.8,36221
26-06-16 0:00,4.9,4.7,4.8,4.9,84239
23-06-16 0:00,4.9,4.7,4.7,4.9,357910
22-06-16 0:00,4.7,4.6,4.7,4.6,185942
21-06-16 0:00,4.8,4.6,4.7,4.7,136842
20-06-16 0:00,4.8,4.7,4.7,4.7,346380
19-06-16 0:00,4.9,4.7,4.8,4.7,317649
16-06-16 0:00,4.9,4.8,4.8,4.9,526110
15-06-16 0:00,4.9,4.7,4.7,4.8,360429
14-06-16 0:00,4.8,4.7,4.8,4.8,240776
13-06-16 0:00,4.9,4.7,4.8,4.8,413229
12-06-16 0:00,4.8,4.7,4.7,4.7,32222
09-06-16 0:00,4.8,4.6,4.7,4.7,233233
08-06-16 0:00,4.7,4.6,4.6,4.7,100727
07-06-16 0:00,4.7,4.6,4.6,4.7,18520
06-06-16 0:00,4.7,4.6,4.6,4.7,58524
05-06-16 0:00,4.7,4.6,4.6,4.6,168676
02-06-16 0:00,4.7,4.6,4.6,4.7,137590
01-06-16 0:00,4.8,4.6,4.6,4.7,168962
31-05-16 0:00,4.7,4.6,4.6,4.6,45524
30-05-16 0:00,4.7,4.6,4.7,4.6,18147
29-05-16 0:00,4.8,4.6,4.6,4.7,182378
26-05-16 0:00,4.6,4.6,4.6,4.6,25372
25-05-16 0:00,4.7,4.6,4.6,4.6,240639
24-05-16 0:00,4.7,4.6,4.6,4.6,83670
22-05-16 0:00,4.7,4.6,4.7,4.7,133826
19-05-16 0:00,4.8,4.5,4.5,4.7,453910
18-05-16 0:00,4.7,4.5,4.5,4.6,226499
17-05-16 0:00,4.6,4.5,4.5,4.5,159014
16-05-16 0:00,4.6,4.5,4.5,4.6,47374
15-05-16 0:00,4.6,4.5,4.5,4.5,32532
12-05-16 0:00,4.6,4.5,4.6,4.5,268385
11-05-16 0:00,4.6,4.5,4.6,4.5,198691
10-05-16 0:00,4.6,4.4,4.5,4.6,183554
09-05-16 0:00,4.5,4.5,4.5,4.5,130442
08-05-16 0:00,4.6,4.5,4.6,4.5,57184
05-05-16 0:00,4.6,4.5,4.5,4.6,58907
04-05-16 0:00,4.7,4.5,4.5,4.6,117412
03-05-16 0:00,4.6,4.4,4.5,4.5,21936
02-05-16 0:00,4.5,4.4,4.5,4.5,72489
28-04-16 0:00,4.6,4.5,4.5,4.6,147922
27-04-16 0:00,4.6,4.5,4.5,4.5,18317
26-04-16 0:00,4.6,4.5,4.5,4.6,131625
25-04-16 0:00,4.6,4.5,4.5,4.6,163447
24-04-16 0:00,4.6,4.5,4.5,4.6,111716
21-04-16 0:00,4.6,4.5,4.5,4.6,123716
20-04-16 0:00,4.6,4.5,4.5,4.5,228575
19-04-16 0:00,4.6,4.5,4.5,4.6,174680
18-04-16 0:00,4.6,4.5,4.5,4.5,40366
17-04-16 0:00,4.6,4.5,4.6,4.5,23067
13-04-16 0:00,4.6,4.5,4.5,4.6,134336
12-04-16 0:00,4.6,4.5,4.5,4.5,112116
11-04-16 0:00,4.6,4.5,4.5,4.5,44172
10-04-16 0:00,4.6,4.5,4.5,4.6,102030
07-04-16 0:00,4.7,4.6,4.6,4.6,36200
06-04-16 0:00,4.7,4.5,4.6,4.7,356470
05-04-16 0:00,4.7,4.5,4.6,4.6,183758
04-04-16 0:00,4.7,4.5,4.5,4.6,394755
03-04-16 0:00,4.5,4.4,4.4,4.5,173180
31-03-16 0:00,4.5,4.4,4.4,4.5,275062
30-03-16 0:00,4.5,4.4,4.4,4.5,234940
29-03-16 0:00,4.5,4.3,4.3,4.5,157403
28-03-16 0:00,4.4,4.3,4.3,4.4,195191
27-03-16 0:00,4.5,4.3,4.3,4.4,105470
24-03-16 0:00,4.4,4.3,4.3,4.4,125996
23-03-16 0:00,4.5,4.3,4.4,4.4,244932
22-03-16 0:00,4.5,4.3,4.4,4.4,75083
21-03-16 0:00,4.5,4.3,4.4,4.4,384898
20-03-16 0:00,4.5,4.4,4.4,4.4,293421
16-03-16 0:00,4.5,4.4,4.4,4.4,452798
15-03-16 0:00,4.4,4.4,4.4,4.4,55111
14-03-16 0:00,4.5,4.4,4.4,4.5,59550
13-03-16 0:00,4.5,4.4,4.4,4.4,180726
10-03-16 0:00,4.5,4.4,4.4,4.5,189728
09-03-16 0:00,4.5,4.4,4.4,4.5,65707
08-03-16 0:00,4.5,4.4,4.4,4.5,55658
07-03-16 0:00,4.5,4.4,4.4,4.5,279363
06-03-16 0:00,4.4,4.4,4.4,4.4,75669
03-03-16 0:00,4.5,4.4,4.4,4.4,44051
02-03-16 0:00,4.5,4.3,4.4,4.5,675355
01-03-16 0:00,4.5,4.4,4.5,4.5,70221
29-02-16 0:00,4.5,4.4,4.4,4.5,252460
28-02-16 0:00,4.5,4.4,4.4,4.4,30498
25-02-16 0:00,4.5,4.4,4.4,4.5,367402
24-02-16 0:00,4.5,4.4,4.4,4.5,76008
23-02-16 0:00,4.5,4.4,4.4,4.5,73168
22-02-16 0:00,4.5,4.4,4.4,4.4,39800
18-02-16 0:00,4.5,4.4,4.4,4.5,121516
17-02-16 0:00,4.5,4.4,4.4,4.5,25511
16-02-16 0:00,4.4,4.4,4.4,4.4,20341
15-02-16 0:00,4.5,4.4,4.5,4.5,83142
14-02-16 0:00,4.5,4.4,4.4,4.5,33693
11-02-16 0:00,4.5,4.4,4.5,4.4,355957
10-02-16 0:00,4.6,4.4,4.4,4.5,121275
09-02-16 0:00,4.5,4.4,4.4,4.5,48809
08-02-16 0:00,4.5,4.4,4.5,4.5,96021
07-02-16 0:00,4.6,4.4,4.5,4.5,143298
04-02-16 0:00,4.6,4.4,4.5,4.5,346361
03-02-16 0:00,4.5,4.4,4.4,4.5,70445
02-02-16 0:00,4.5,4.4,4.5,4.5,155090
01-02-16 0:00,4.5,4.4,4.4,4.4,132202
31-01-16 0:00,4.5,4.4,4.5,4.5,62119
28-01-16 0:00,4.5,4.4,4.5,4.5,294766
27-01-16 0:00,4.6,4.5,4.5,4.5,56163
26-01-16 0:00,4.6,4.5,4.5,4.6,121800
25-01-16 0:00,4.6,4.4,4.5,4.5,78247
24-01-16 0:00,4.6,4.4,4.5,4.5,73480
21-01-16 0:00,4.5,4.4,4.5,4.5,592941
20-01-16 0:00,4.6,4.5,4.6,4.5,651838
